Contract Name,Last Trade Date,Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility,Type,Maturity
META231208C00365000,2023-12-08 10:09AM EST,365.0,0.01,0.0,0.01,0.0,-,10,2031,65.63%,Call,"December 8, 2023"
META231208C00367500,2023-12-05 1:51PM EST,367.5,0.01,0.0,0.01,0.0,-,91,772,68.75%,Call,"December 8, 2023"
META231208C00370000,2023-12-07 2:56PM EST,370.0,0.01,0.0,0.01,0.0,-,15,2537,71.88%,Call,"December 8, 2023"
META231208C00372500,2023-12-05 10:10AM EST,372.5,0.01,0.0,0.01,0.0,-,21,249,76.56%,Call,"December 8, 2023"
META231208C00375000,2023-12-07 3:29PM EST,375.0,0.01,0.0,0.01,0.0,-,32,980,81.25%,Call,"December 8, 2023"
META231208C00377500,2023-12-01 11:57AM EST,377.5,0.01,0.0,0.01,0.0,-,125,130,84.38%,Call,"December 8, 2023"
META231208C00380000,2023-12-07 11:31AM EST,380.0,0.01,0.0,0.01,0.0,-,1,1231,87.50%,Call,"December 8, 2023"
META231208C00382500,2023-12-01 10:05AM EST,382.5,0.01,0.0,0.01,0.0,-,30,226,90.63%,Call,"December 8, 2023"
META231208C00385000,2023-12-07 11:30AM EST,385.0,0.01,0.0,0.01,0.0,-,1,369,93.75%,Call,"December 8, 2023"
META231208C00387500,2023-11-29 3:53PM EST,387.5,0.01,0.0,0.01,0.0,-,-,222,98.44%,Call,"December 8, 2023"
META231208C00390000,2023-12-07 9:40AM EST,390.0,0.01,0.0,0.01,0.0,-,4,632,103.13%,Call,"December 8, 2023"
META231208C00395000,2023-11-29 11:10AM EST,395.0,0.01,0.0,0.01,0.0,-,200,438,109.38%,Call,"December 8, 2023"
META231208C00400000,2023-11-28 11:03AM EST,400.0,0.02,0.0,0.01,0.0,-,61,146,115.63%,Call,"December 8, 2023"
META231208C00405000,2023-11-27 10:38AM EST,405.0,0.01,0.0,0.01,0.0,-,389,454,125.00%,Call,"December 8, 2023"
META231208C00410000,2023-11-28 3:56PM EST,410.0,0.01,0.0,0.01,0.0,-,1,21,131.25%,Call,"December 8, 2023"
META231208C00415000,2023-11-13 11:22AM EST,415.0,0.04,0.0,0.01,0.0,-,4,6,137.50%,Call,"December 8, 2023"
META231208C00425000,2023-11-17 2:31PM EST,425.0,0.03,0.0,0.01,0.0,-,6,13,150.00%,Call,"December 8, 2023"
META231208C00440000,2023-11-22 10:17AM EST,440.0,0.01,0.0,0.01,0.0,-,-,5,168.75%,Call,"December 8, 2023"
META231208P00110000,2023-12-04 10:34AM EST,110.0,0.01,0.0,0.01,0.0,-,10,11,612.50%,Put,"December 8, 2023"
META231208P00170000,2023-11-01 8:48AM EST,170.0,0.04,0.0,0.0,0.0,-,4,5,50.00%,Put,"December 8, 2023"
META231208P00180000,2023-12-06 3:32PM EST,180.0,0.01,0.0,0.01,0.0,-,90,92,350.00%,Put,"December 8, 2023"
META231208P00190000,2023-11-15 12:17PM EST,190.0,0.01,0.0,0.01,0.0,-,3,21,318.75%,Put,"December 8, 2023"
META231208P00195000,2023-11-06 1:46PM EST,195.0,0.02,0.0,0.02,0.0,-,-,6,318.75%,Put,"December 8, 2023"
META231208P00200000,2023-11-22 9:51AM EST,200.0,0.01,0.0,0.01,0.0,-,2,4,287.50%,Put,"December 8, 2023"
META231208P00205000,2023-12-01 9:31AM EST,205.0,0.01,0.0,0.01,0.0,-,2,45,275.00%,Put,"December 8, 2023"
META231208P00210000,2023-11-16 1:28PM EST,210.0,0.02,0.0,0.01,0.0,-,1,728,262.50%,Put,"December 8, 2023"
META231208P00215000,2023-11-15 9:59AM EST,215.0,0.02,0.0,0.01,0.0,-,1,9,250.00%,Put,"December 8, 2023"
META231208P00220000,2023-12-01 3:30PM EST,220.0,0.01,0.0,0.01,0.0,-,1,158,237.50%,Put,"December 8, 2023"
META231208P00225000,2023-11-21 3:43PM EST,225.0,0.01,0.0,0.01,0.0,-,3,14,225.00%,Put,"December 8, 2023"
META231208P00230000,2023-12-01 1:36PM EST,230.0,0.01,0.0,0.01,0.0,-,7,653,212.50%,Put,"December 8, 2023"
META231208P00235000,2023-12-01 3:57PM EST,235.0,0.02,0.0,0.01,0.0,-,1,33,200.00%,Put,"December 8, 2023"
META231208P00240000,2023-12-05 3:41PM EST,240.0,0.01,0.0,0.01,0.0,-,1,72,187.50%,Put,"December 8, 2023"
META231208P00245000,2023-12-05 11:45AM EST,245.0,0.01,0.0,0.01,0.0,-,6,580,178.13%,Put,"December 8, 2023"
META231208P00250000,2023-12-07 11:33AM EST,250.0,0.01,0.0,0.01,0.0,-,2,216,168.75%,Put,"December 8, 2023"
META231208P00255000,2023-12-06 2:35PM EST,255.0,0.01,0.0,0.01,0.0,-,53,1189,156.25%,Put,"December 8, 2023"
META231208P00260000,2023-12-07 10:11AM EST,260.0,0.01,0.0,0.01,0.0,-,1,645,143.75%,Put,"December 8, 2023"
META231208P00265000,2023-12-07 10:10AM EST,265.0,0.01,0.0,0.01,0.0,-,1,862,134.38%,Put,"December 8, 2023"
META231208P00270000,2023-12-07 11:29AM EST,270.0,0.01,0.0,0.01,0.0,-,3,4575,125.00%,Put,"December 8, 2023"
META231208P00275000,2023-12-07 9:42AM EST,275.0,0.02,0.0,0.01,0.0,-,13,3686,112.50%,Put,"December 8, 2023"
META231208P00277500,2023-12-07 9:54AM EST,277.5,0.01,0.0,0.01,0.0,-,6,370,106.25%,Put,"December 8, 2023"
META231208P00280000,2023-12-07 12:59PM EST,280.0,0.01,0.0,0.01,0.0,-,114,675,103.13%,Put,"December 8, 2023"
META231208P00282500,2023-12-07 3:54PM EST,282.5,0.01,0.0,0.01,0.0,-,202,873,96.88%,Put,"December 8, 2023"
META231208P00285000,2023-12-08 10:07AM EST,285.0,0.01,0.0,0.01,0.0,-,90,1762,93.75%,Put,"December 8, 2023"
META231208P00287500,2023-12-08 10:01AM EST,287.5,0.01,0.0,0.01,-0.01,-50.00%,13,712,87.50%,Put,"December 8, 2023"
META231208P00290000,2023-12-08 10:26AM EST,290.0,0.01,0.0,0.01,0.0,-,297,2099,81.25%,Put,"December 8, 2023"
META231208P00292500,2023-12-08 9:35AM EST,292.5,0.01,0.0,0.01,-0.01,-50.00%,3,1407,78.13%,Put,"December 8, 2023"
META231208P00295000,2023-12-08 10:31AM EST,295.0,0.01,0.0,0.01,-0.01,-50.00%,246,1550,71.88%,Put,"December 8, 2023"
META231208P00297500,2023-12-08 10:30AM EST,297.5,0.01,0.01,0.02,-0.01,-50.00%,35,2121,75.00%,Put,"December 8, 2023"
META231208P00300000,2023-12-08 10:40AM EST,300.0,0.01,0.01,0.02,-0.01,-50.00%,113,4766,68.75%,Put,"December 8, 2023"
META231208P00302500,2023-12-08 10:34AM EST,302.5,0.01,0.0,0.01,-0.02,-66.67%,292,2622,56.25%,Put,"December 8, 2023"
META231208P00305000,2023-12-08 10:45AM EST,305.0,0.01,0.01,0.02,-0.04,-80.00%,465,2673,58.59%,Put,"December 8, 2023"
META231208P00307500,2023-12-08 10:39AM EST,307.5,0.01,0.01,0.02,-0.04,-80.00%,164,2235,53.13%,Put,"December 8, 2023"
META231208P00310000,2023-12-08 10:53AM EST,310.0,0.01,0.01,0.02,-0.06,-85.71%,1305,3548,49.22%,Put,"December 8, 2023"
META231208P00312500,2023-12-08 10:35AM EST,312.5,0.02,0.01,0.02,-0.05,-71.43%,242,2345,43.75%,Put,"December 8, 2023"
META231208P00315000,2023-12-08 10:53AM EST,315.0,0.01,0.01,0.02,-0.09,-90.00%,744,4857,37.89%,Put,"December 8, 2023"
META231208P00317500,2023-12-08 10:47AM EST,317.5,0.03,0.02,0.03,-0.15,-83.33%,2785,3662,33.99%,Put,"December 8, 2023"
META231208P00320000,2023-12-08 10:56AM EST,320.0,0.02,0.02,0.03,-0.37,-94.87%,4130,5392,27.93%,Put,"December 8, 2023"
META231208P00322500,2023-12-08 10:54AM EST,322.5,0.06,0.05,0.06,-0.76,-92.68%,2931,4768,24.61%,Put,"December 8, 2023"
META231208P00325000,2023-12-08 10:55AM EST,325.0,0.13,0.13,0.15,-1.37,-91.33%,7497,6992,21.68%,Put,"December 8, 2023"
META231208P00327500,2023-12-08 10:55AM EST,327.5,0.5,0.45,0.49,-2.25,-81.82%,5928,1173,20.56%,Put,"December 8, 2023"
META231208P00330000,2023-12-08 10:55AM EST,330.0,1.45,1.41,1.48,-2.97,-67.19%,4871,2201,21.78%,Put,"December 8, 2023"
META231208P00332500,2023-12-08 10:55AM EST,332.5,3.25,2.98,3.15,-3.58,-52.42%,696,430,23.63%,Put,"December 8, 2023"
META231208P00335000,2023-12-08 10:47AM EST,335.0,5.85,5.25,5.6,-2.75,-31.98%,85,1061,33.50%,Put,"December 8, 2023"
META231208P00337500,2023-12-08 10:44AM EST,337.5,8.4,7.55,7.9,-3.18,-27.46%,134,816,38.14%,Put,"December 8, 2023"
META231208P00340000,2023-12-08 10:52AM EST,340.0,10.6,9.85,10.45,-2.88,-21.36%,35,490,48.05%,Put,"December 8, 2023"
META231208P00342500,2023-12-06 3:34PM EST,342.5,12.45,12.55,12.95,-12.17,-49.43%,5,133,56.20%,Put,"December 8, 2023"
META231208P00345000,2023-12-07 12:25PM EST,345.0,17.25,14.9,15.35,0.0,-,2,25,50.10%,Put,"December 8, 2023"
META231208P00347500,2023-12-07 12:24PM EST,347.5,23.52,17.55,17.95,3.52,+17.60%,1,12,63.38%,Put,"December 8, 2023"
META231208P00350000,2023-12-08 10:55AM EST,350.0,20.14,19.85,20.5,-11.01,-35.35%,3,2,66.02%,Put,"December 8, 2023"
META231208P00352500,2023-11-28 1:27PM EST,352.5,17.3,22.55,23.25,0.0,-,10,0,83.89%,Put,"December 8, 2023"
META231208P00355000,2023-12-01 10:15AM EST,355.0,32.35,24.9,25.5,0.0,-,1,0,80.27%,Put,"December 8, 2023"
META231208P00357500,2023-12-07 2:34PM EST,357.5,30.7,27.5,28.2,0.0,-,2,0,95.02%,Put,"December 8, 2023"
META231208P00360000,2023-12-07 3:46PM EST,360.0,33.5,29.85,30.35,0.0,-,2,0,84.38%,Put,"December 8, 2023"
META231208P00362500,2023-11-29 2:48PM EST,362.5,29.24,32.5,33.0,0.0,-,-,0,101.76%,Put,"December 8, 2023"
META231208P00365000,2023-12-07 12:03PM EST,365.0,38.1,34.95,35.55,0.0,-,2,0,107.81%,Put,"December 8, 2023"
META231208P00367500,2023-11-30 3:50PM EST,367.5,43.2,37.3,38.05,0.0,-,-,0,107.91%,Put,"December 8, 2023"
META231208P00370000,2023-11-30 3:50PM EST,370.0,46.0,39.95,40.4,0.0,-,1,0,113.48%,Put,"December 8, 2023"
META231208P00375000,2023-11-24 11:00AM EST,375.0,36.85,44.95,45.45,0.0,-,2,0,126.56%,Put,"December 8, 2023"
META231208P00380000,2023-11-24 10:13AM EST,380.0,40.7,49.95,50.5,0.0,-,3,0,139.65%,Put,"December 8, 2023"
META231208P00390000,2023-12-01 10:54AM EST,390.0,68.76,60.0,60.45,0.0,-,2,0,160.55%,Put,"December 8, 2023"
META231208P00400000,2023-12-07 3:31PM EST,400.0,72.51,70.0,70.5,0.0,-,249,0,183.01%,Put,"December 8, 2023"
META231208P00405000,2023-12-01 2:51PM EST,405.0,80.04,74.9,75.7,0.0,-,2,0,197.66%,Put,"December 8, 2023"
META231208P00420000,2023-12-01 12:03PM EST,420.0,96.33,89.85,90.65,0.0,-,6,0,220.90%,Put,"December 8, 2023"
META231208P00440000,2023-11-29 11:22AM EST,440.0,107.63,109.8,110.55,0.0,-,2,0,245.70%,Put,"December 8, 2023"
META231208P00445000,2023-10-30 8:59AM EST,445.0,138.21,103.4,107.5,0.0,-,2,0,0.00%,Put,"December 8, 2023"
META231215C00105000,2023-11-27 1:52PM EST,105.0,232.73,224.3,225.35,0.0,-,1,36,333.40%,Call,"December 15, 2023"
META231215C00110000,2023-12-07 9:57AM EST,110.0,212.68,219.6,219.95,0.0,-,5,600,0.00%,Call,"December 15, 2023"
META231215C00115000,2023-11-17 2:03PM EST,115.0,219.85,214.65,215.1,0.0,-,18,34,256.25%,Call,"December 15, 2023"
META231215C00120000,2023-12-07 1:55PM EST,120.0,207.11,209.5,210.05,0.0,-,8,71,209.38%,Call,"December 15, 2023"
META231215C00125000,2023-12-07 3:19PM EST,125.0,202.32,204.55,205.1,0.0,-,2,51,236.72%,Call,"December 15, 2023"
META231215C00130000,2023-12-08 10:45AM EST,130.0,199.32,199.3,200.15,14.26,+7.71%,8,19,242.58%,Call,"December 15, 2023"
META231215C00135000,2023-12-07 1:53PM EST,135.0,192.05,194.75,195.15,0.0,-,1,111,233.20%,Call,"December 15, 2023"
META231215C00140000,2023-12-04 10:48AM EST,140.0,176.47,189.55,190.55,0.0,-,1,62,178.13%,Call,"December 15, 2023"
META231215C00145000,2023-12-04 1:55PM EST,145.0,173.45,184.6,185.15,0.0,-,1,69,215.63%,Call,"December 15, 2023"
META231215C00150000,2023-12-04 12:02PM EST,150.0,168.61,179.7,180.1,0.0,-,2,59,194.53%,Call,"December 15, 2023"
META231215C00155000,2023-11-27 9:30AM EST,155.0,182.47,174.5,175.25,0.0,-,1,87,215.04%,Call,"December 15, 2023"
META231215C00160000,2023-12-04 2:14PM EST,160.0,157.98,169.4,170.2,0.0,-,2,38,199.80%,Call,"December 15, 2023"
META231215C00165000,2023-12-08 9:57AM EST,165.0,161.78,164.1,165.0,2.86,+1.80%,3,50,0.00%,Call,"December 15, 2023"
META231215C00170000,2023-12-07 9:35AM EST,170.0,152.0,159.45,160.35,0.0,-,4,123,200.59%,Call,"December 15, 2023"
META231215C00175000,2023-12-07 9:33AM EST,175.0,145.61,154.5,155.35,0.0,-,1,179,192.58%,Call,"December 15, 2023"
META231215C00180000,2023-12-07 10:55AM EST,180.0,149.37,149.6,150.6,5.48,+3.81%,18,127,152.34%,Call,"December 15, 2023"
META231215C00185000,2023-12-06 11:18AM EST,185.0,134.92,144.6,145.15,0.0,-,3,107,155.66%,Call,"December 15, 2023"
META231215C00190000,2023-12-05 3:53PM EST,190.0,128.61,139.7,140.4,0.0,-,3,58,118.75%,Call,"December 15, 2023"
META231215C00195000,2023-12-04 3:33PM EST,195.0,124.82,134.55,135.15,0.0,-,10,68,142.58%,Call,"December 15, 2023"
META231215C00200000,2023-12-08 10:49AM EST,200.0,129.45,129.5,130.45,1.92,+1.51%,42,374,162.01%,Call,"December 15, 2023"
META231215C00205000,2023-12-08 10:38AM EST,205.0,124.29,124.8,125.2,10.37,+9.10%,5,86,136.13%,Call,"December 15, 2023"
META231215C00210000,2023-12-06 3:20PM EST,210.0,108.06,119.5,120.2,0.0,-,1,195,129.88%,Call,"December 15, 2023"
META231215C00215000,2023-12-06 11:29AM EST,215.0,105.05,114.75,115.2,0.0,-,1,915,123.83%,Call,"December 15, 2023"
META231215C00220000,2023-12-07 1:43PM EST,220.0,107.12,109.8,110.3,0.0,-,4,1064,87.50%,Call,"December 15, 2023"
META231215C00225000,2023-12-07 10:37AM EST,225.0,99.55,104.65,105.5,0.0,-,2,298,94.14%,Call,"December 15, 2023"
META231215C00230000,2023-12-08 9:46AM EST,230.0,102.05,99.45,100.15,4.55,+4.67%,13,1016,101.17%,Call,"December 15, 2023"
META231215C00235000,2023-12-07 1:55PM EST,235.0,92.29,94.6,95.5,0.0,-,7,278,75.00%,Call,"December 15, 2023"
META231215C00240000,2023-12-08 10:46AM EST,240.0,89.47,89.45,90.2,1.62,+1.84%,1,1360,94.92%,Call,"December 15, 2023"
META231215C00245000,2023-12-04 3:36PM EST,245.0,75.0,84.7,85.05,0.0,-,21,279,65.63%,Call,"December 15, 2023"
META231215C00250000,2023-12-08 9:59AM EST,250.0,77.1,79.85,80.2,-0.25,-0.32%,12,1533,83.98%,Call,"December 15, 2023"
META231215C00255000,2023-12-06 2:16PM EST,255.0,64.62,74.8,75.2,0.0,-,1,452,78.71%,Call,"December 15, 2023"
META231215C00260000,2023-12-07 3:13PM EST,260.0,67.35,69.9,70.3,0.0,-,6,3192,64.84%,Call,"December 15, 2023"
META231215C00265000,2023-12-07 1:27PM EST,265.0,62.53,64.85,65.25,0.0,-,1,428,50.00%,Call,"December 15, 2023"
META231215C00267500,2023-12-07 12:08PM EST,267.5,60.44,62.25,62.95,0.0,-,1,1,57.81%,Call,"December 15, 2023"
META231215C00270000,2023-12-07 3:46PM EST,270.0,56.85,59.75,60.25,0.0,-,4,5730,65.82%,Call,"December 15, 2023"
META231215C00275000,2023-12-08 10:46AM EST,275.0,54.48,54.85,55.35,2.45,+4.71%,2,617,50.98%,Call,"December 15, 2023"
META231215C00280000,2023-12-08 10:07AM EST,280.0,50.0,49.85,50.3,3.6,+7.76%,6,2582,57.32%,Call,"December 15, 2023"
META231215C00282500,2023-12-04 9:40AM EST,282.5,35.0,47.2,47.8,0.0,-,-,1,54.69%,Call,"December 15, 2023"
META231215C00285000,2023-12-08 10:14AM EST,285.0,44.46,44.9,45.35,2.58,+6.16%,21,2401,53.66%,Call,"December 15, 2023"
META231215C00287500,2023-12-05 10:17AM EST,287.5,34.05,42.5,42.95,0.0,-,-,0,53.66%,Call,"December 15, 2023"
META231215C00290000,2023-12-08 9:46AM EST,290.0,36.98,40.05,40.5,-0.72,-1.91%,12,2093,52.05%,Call,"December 15, 2023"
META231215C00292500,2023-12-07 10:35AM EST,292.5,31.95,37.5,38.05,0.0,-,2,11,50.24%,Call,"December 15, 2023"
META231215C00295000,2023-12-08 10:37AM EST,295.0,34.91,35.0,35.45,2.31,+7.09%,16,2139,45.31%,Call,"December 15, 2023"
META231215C00297500,2023-12-05 11:54AM EST,297.5,28.44,32.35,32.7,8.59,+43.27%,1,3,35.84%,Call,"December 15, 2023"
META231215C00300000,2023-12-08 10:51AM EST,300.0,29.97,29.95,30.55,2.77,+10.18%,67,13224,41.65%,Call,"December 15, 2023"
META231215C00302500,2023-12-08 9:46AM EST,302.5,24.62,27.65,28.1,1.62,+7.04%,1,55,39.60%,Call,"December 15, 2023"
META231215C00305000,2023-12-08 10:16AM EST,305.0,25.3,25.15,25.55,2.85,+12.69%,29,2440,35.86%,Call,"December 15, 2023"
META231215C00307500,2023-12-06 10:24AM EST,307.5,23.63,22.75,23.25,10.13,+75.04%,2,81,35.74%,Call,"December 15, 2023"
