Contract Name,Last Trade Date,Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility,Type,Maturity
BABA231208C00093000,2023-12-01 1:02PM EST,93.0,0.03,0.0,0.75,0.0,-,101,2193,317.19%,Call,"December 8, 2023"
BABA231208C00094000,2023-12-06 11:51AM EST,94.0,0.01,0.0,0.75,0.0,-,1,573,327.34%,Call,"December 8, 2023"
BABA231208C00095000,2023-12-06 10:35AM EST,95.0,0.01,0.0,0.01,0.0,-,2,1968,181.25%,Call,"December 8, 2023"
BABA231208C00096000,2023-12-07 2:37PM EST,96.0,0.04,0.0,0.01,0.0,-,5,484,187.50%,Call,"December 8, 2023"
BABA231208C00097000,2023-12-06 1:07PM EST,97.0,0.01,0.0,0.01,0.0,-,1,84,193.75%,Call,"December 8, 2023"
BABA231208C00098000,2023-11-27 3:01PM EST,98.0,0.02,0.0,0.01,0.0,-,94,98,200.00%,Call,"December 8, 2023"
BABA231208C00100000,2023-12-06 1:58PM EST,100.0,0.01,0.0,0.01,0.0,-,1,956,212.50%,Call,"December 8, 2023"
BABA231208C00101000,2023-11-27 10:52AM EST,101.0,0.01,0.0,0.01,0.0,-,12,24,218.75%,Call,"December 8, 2023"
BABA231208C00102000,2023-11-27 10:15AM EST,102.0,0.01,0.0,0.01,0.0,-,1,11,225.00%,Call,"December 8, 2023"
BABA231208C00103000,2023-11-24 12:35PM EST,103.0,0.02,0.0,0.01,0.0,-,10,10,231.25%,Call,"December 8, 2023"
BABA231208C00105000,2023-12-04 10:32AM EST,105.0,0.01,0.0,0.75,0.0,-,1,470,426.95%,Call,"December 8, 2023"
BABA231208C00106000,2023-11-27 10:09AM EST,106.0,0.01,0.0,0.75,0.0,-,-,98,435.16%,Call,"December 8, 2023"
BABA231208C00110000,2023-11-17 12:40PM EST,110.0,0.06,0.0,0.36,0.0,-,5,73,410.16%,Call,"December 8, 2023"
BABA231208C00115000,2023-11-20 12:33PM EST,115.0,0.02,0.0,0.25,0.0,-,8,36,421.09%,Call,"December 8, 2023"
BABA231208C00135000,2023-11-24 12:31PM EST,135.0,0.02,0.0,0.3,0.0,-,5,7,550.78%,Call,"December 8, 2023"
BABA231208C00140000,2023-10-27 10:27AM EST,140.0,0.02,0.0,0.08,0.0,-,3,0,490.63%,Call,"December 8, 2023"
BABA231208P00040000,2023-12-01 9:53AM EST,40.0,0.01,0.0,0.02,0.0,-,2,2,412.50%,Put,"December 8, 2023"
BABA231208P00045000,2023-12-01 9:53AM EST,45.0,0.01,0.0,0.02,0.0,-,4,20,331.25%,Put,"December 8, 2023"
BABA231208P00050000,2023-12-01 12:04PM EST,50.0,0.01,0.0,0.02,0.0,-,51,106,262.50%,Put,"December 8, 2023"
BABA231208P00055000,2023-12-01 9:32AM EST,55.0,0.08,0.0,0.08,0.0,-,200,372,237.50%,Put,"December 8, 2023"
BABA231208P00060000,2023-12-06 11:28AM EST,60.0,0.01,0.0,0.02,0.0,-,20,1462,140.63%,Put,"December 8, 2023"
BABA231208P00061000,2023-12-01 2:43PM EST,61.0,0.01,0.0,0.75,0.0,-,22,14,244.92%,Put,"December 8, 2023"
BABA231208P00062000,2023-12-01 3:30PM EST,62.0,0.02,0.0,0.75,0.0,-,48,51,226.76%,Put,"December 8, 2023"
BABA231208P00063000,2023-12-04 1:29PM EST,63.0,0.03,0.0,0.75,0.0,-,35,340,208.59%,Put,"December 8, 2023"
BABA231208P00064000,2023-12-05 1:53PM EST,64.0,0.02,0.0,0.03,0.0,-,11,271,101.56%,Put,"December 8, 2023"
BABA231208P00065000,2023-12-07 10:26AM EST,65.0,0.01,0.0,0.01,0.0,-,11,323,78.13%,Put,"December 8, 2023"
BABA231208P00066000,2023-12-06 3:28PM EST,66.0,0.01,0.0,0.03,0.0,-,71,107,78.13%,Put,"December 8, 2023"
BABA231208P00067000,2023-12-07 2:32PM EST,67.0,0.01,0.0,0.01,0.0,-,55,501,59.38%,Put,"December 8, 2023"
BABA231208P00068000,2023-12-08 10:23AM EST,68.0,0.01,0.0,0.02,0.0,-,20,793,53.13%,Put,"December 8, 2023"
BABA231208P00069000,2023-12-08 10:39AM EST,69.0,0.04,0.0,0.01,0.01,+33.33%,388,2781,40.63%,Put,"December 8, 2023"
BABA231208P00070000,2023-12-08 10:47AM EST,70.0,0.01,0.0,0.02,-0.03,-75.00%,248,5964,33.59%,Put,"December 8, 2023"
BABA231208P00071000,2023-12-08 10:43AM EST,71.0,0.02,0.02,0.03,-0.11,-84.62%,494,2771,22.46%,Put,"December 8, 2023"
BABA231208P00072000,2023-12-08 10:55AM EST,72.0,0.14,0.11,0.14,-0.27,-65.85%,3264,4389,14.75%,Put,"December 8, 2023"
BABA231208P00073000,2023-12-08 10:54AM EST,73.0,0.78,0.86,0.94,-0.24,-23.53%,363,2164,27.34%,Put,"December 8, 2023"
BABA231208P00074000,2023-12-08 10:56AM EST,74.0,1.85,1.77,1.87,0.05,+2.78%,612,3317,35.94%,Put,"December 8, 2023"
BABA231208P00075000,2023-12-08 10:49AM EST,75.0,2.87,2.78,2.89,0.16,+5.90%,146,2392,53.13%,Put,"December 8, 2023"
BABA231208P00076000,2023-12-08 10:47AM EST,76.0,3.82,3.65,3.85,0.12,+3.24%,101,775,57.42%,Put,"December 8, 2023"
BABA231208P00077000,2023-12-08 10:51AM EST,77.0,4.8,4.8,4.9,0.2,+4.35%,4,165,68.75%,Put,"December 8, 2023"
BABA231208P00078000,2023-12-08 10:54AM EST,78.0,5.75,5.65,5.8,-0.01,-0.17%,9,243,0.00%,Put,"December 8, 2023"
BABA231208P00079000,2023-12-08 10:44AM EST,79.0,6.88,6.75,6.9,-0.05,-0.72%,22,185,78.13%,Put,"December 8, 2023"
BABA231208P00080000,2023-12-08 10:12AM EST,80.0,7.62,7.65,7.85,-0.08,-1.04%,2,10,100.78%,Put,"December 8, 2023"
BABA231208P00081000,2023-12-06 2:46PM EST,81.0,9.1,8.75,8.9,0.0,-,95,3,96.88%,Put,"December 8, 2023"
BABA231208P00082000,2023-12-07 3:00PM EST,82.0,9.8,9.65,9.85,0.0,-,22,8,121.09%,Put,"December 8, 2023"
BABA231208P00083000,2023-12-08 9:50AM EST,83.0,10.61,10.65,10.8,-0.14,-1.30%,37,46,0.00%,Put,"December 8, 2023"
BABA231208P00084000,2023-12-08 10:24AM EST,84.0,11.64,11.65,11.85,-0.58,-4.75%,1,2,139.84%,Put,"December 8, 2023"
BABA231208P00085000,2023-12-07 3:03PM EST,85.0,12.98,12.65,12.8,0.18,+1.41%,1,5,0.00%,Put,"December 8, 2023"
BABA231208P00086000,2023-12-07 3:13PM EST,86.0,13.85,13.75,13.85,0.0,-,171,32,157.81%,Put,"December 8, 2023"
BABA231208P00087000,2023-12-06 2:38PM EST,87.0,14.9,14.65,14.85,0.0,-,29,0,167.19%,Put,"December 8, 2023"
BABA231208P00088000,2023-12-01 3:40PM EST,88.0,13.98,15.8,15.9,0.0,-,37,0,175.00%,Put,"December 8, 2023"
BABA231208P00089000,2023-12-01 12:20PM EST,89.0,15.65,16.7,16.85,0.0,-,1,0,183.59%,Put,"December 8, 2023"
BABA231208P00090000,2023-12-04 10:36AM EST,90.0,17.0,17.75,18.15,0.0,-,30,0,233.59%,Put,"December 8, 2023"
BABA231208P00091000,2023-11-29 9:36AM EST,91.0,15.87,18.75,18.9,0.0,-,4,0,178.13%,Put,"December 8, 2023"
BABA231208P00092000,2023-12-06 2:46PM EST,92.0,19.95,19.75,19.8,0.0,-,258,0,0.00%,Put,"December 8, 2023"
BABA231208P00093000,2023-11-16 1:31PM EST,93.0,14.14,20.75,20.85,0.0,-,40,0,215.63%,Put,"December 8, 2023"
BABA231208P00095000,2023-11-27 11:57AM EST,95.0,17.8,22.75,22.8,0.0,-,2,0,0.00%,Put,"December 8, 2023"
BABA231208P00096000,2023-11-24 11:26AM EST,96.0,17.5,23.7,23.8,0.0,-,2,0,0.00%,Put,"December 8, 2023"
BABA231208P00097000,2023-11-22 10:29AM EST,97.0,18.65,24.75,24.85,0.0,-,-,0,245.31%,Put,"December 8, 2023"
BABA231208P00100000,2023-11-17 9:35AM EST,100.0,22.0,27.6,27.85,0.0,-,1,0,267.19%,Put,"December 8, 2023"
BABA231208P00105000,2023-10-30 2:58PM EST,105.0,21.84,30.2,30.35,0.0,-,15,0,0.00%,Put,"December 8, 2023"
BABA231208P00110000,2023-10-30 2:25PM EST,110.0,26.74,35.15,35.35,0.0,-,16,0,0.00%,Put,"December 8, 2023"
BABA231208P00125000,2023-11-20 10:30AM EST,125.0,46.88,52.45,52.8,0.0,-,1,0,0.00%,Put,"December 8, 2023"
BABA231208P00145000,2023-11-30 10:27AM EST,145.0,70.2,72.75,73.2,0.0,-,-,0,610.16%,Put,"December 8, 2023"
BABA231208P00150000,2023-11-03 8:51AM EST,150.0,64.8,75.35,76.65,0.0,-,2,0,0.00%,Put,"December 8, 2023"
BABA231208P00160000,2023-12-06 1:51PM EST,160.0,87.95,87.75,87.85,0.0,-,-,0,575.00%,Put,"December 8, 2023"
BABA231215C00005000,2023-12-07 1:47PM EST,5.0,67.25,67.15,67.35,0.0,-,2,52,768.75%,Call,"December 15, 2023"
BABA231215C00010000,2023-07-12 8:59AM EST,10.0,83.75,85.05,85.85,0.0,-,2,4,0.00%,Call,"December 15, 2023"
BABA231215C00015000,2023-10-12 12:33PM EST,15.0,70.25,66.5,68.05,0.0,-,1,13,"1,874.81%",Call,"December 15, 2023"
BABA231215C00020000,2023-09-15 2:52PM EST,20.0,67.2,63.9,64.5,0.0,-,1,5,"1,627.15%",Call,"December 15, 2023"
BABA231215C00025000,2023-10-17 8:36AM EST,25.0,58.9,0.0,0.0,0.0,-,2,78,0.00%,Call,"December 15, 2023"
BABA231215C00030000,2023-12-05 12:57PM EST,30.0,42.32,41.95,42.3,0.0,-,1,51,277.34%,Call,"December 15, 2023"
BABA231215C00035000,2023-10-17 8:36AM EST,35.0,48.99,0.0,0.0,0.0,-,3,36,0.00%,Call,"December 15, 2023"
BABA231215C00040000,2023-11-24 11:36AM EST,40.0,38.5,32.2,32.35,0.0,-,50,81,186.33%,Call,"December 15, 2023"
BABA231215C00045000,2023-11-29 2:05PM EST,45.0,30.05,27.15,27.3,0.0,-,1,28,135.16%,Call,"December 15, 2023"
BABA231215C00050000,2023-12-08 9:33AM EST,50.0,22.0,21.6,22.3,-0.35,-1.57%,10,163,127.34%,Call,"December 15, 2023"
BABA231215C00055000,2023-12-08 10:23AM EST,55.0,17.45,17.15,17.3,0.45,+2.65%,1,77,82.81%,Call,"December 15, 2023"
BABA231215C00060000,2023-12-07 2:20PM EST,60.0,12.4,12.3,12.4,0.0,-,4,153,76.56%,Call,"December 15, 2023"
BABA231215C00061000,2023-11-28 3:41PM EST,61.0,15.95,11.3,11.4,0.0,-,-,1,70.90%,Call,"December 15, 2023"
BABA231215C00062000,2023-12-07 9:35AM EST,62.0,9.8,10.25,10.4,0.0,-,21,24,63.09%,Call,"December 15, 2023"
BABA231215C00063000,2023-12-07 10:17AM EST,63.0,9.22,9.3,9.35,0.0,-,1,2,57.62%,Call,"December 15, 2023"
BABA231215C00064000,2023-12-06 11:32AM EST,64.0,8.55,8.3,8.45,0.0,-,5,5,56.06%,Call,"December 15, 2023"
BABA231215C00065000,2023-12-08 10:14AM EST,65.0,7.49,7.3,7.4,-0.01,-0.13%,1,776,51.95%,Call,"December 15, 2023"
BABA231215C00066000,2023-12-07 11:15AM EST,66.0,6.22,6.3,6.4,0.0,-,1,4,46.19%,Call,"December 15, 2023"
BABA231215C00067000,2023-12-08 10:16AM EST,67.0,5.5,5.35,5.45,0.1,+1.85%,3,129,42.87%,Call,"December 15, 2023"
BABA231215C00068000,2023-12-08 10:13AM EST,68.0,4.55,4.3,4.45,-0.02,-0.44%,515,75,36.62%,Call,"December 15, 2023"
BABA231215C00069000,2023-12-08 10:17AM EST,69.0,3.75,3.45,3.55,0.05,+1.35%,21,115,34.08%,Call,"December 15, 2023"
BABA231215C00070000,2023-12-08 10:54AM EST,70.0,2.75,2.66,2.77,-0.2,-6.78%,231,1754,33.64%,Call,"December 15, 2023"
BABA231215C00071000,2023-12-08 10:40AM EST,71.0,1.99,1.93,2.0,-0.24,-10.76%,279,1191,31.25%,Call,"December 15, 2023"
BABA231215C00072000,2023-12-08 10:50AM EST,72.0,1.44,1.4,1.43,-0.18,-11.11%,705,1535,31.30%,Call,"December 15, 2023"
BABA231215C00073000,2023-12-08 10:54AM EST,73.0,1.0,0.98,1.02,-0.2,-16.67%,1849,3055,32.37%,Call,"December 15, 2023"
BABA231215C00074000,2023-12-08 10:54AM EST,74.0,0.67,0.64,0.68,-0.2,-22.99%,1165,8216,32.52%,Call,"December 15, 2023"
BABA231215C00075000,2023-12-08 10:54AM EST,75.0,0.46,0.43,0.44,-0.14,-23.33%,4247,21014,32.81%,Call,"December 15, 2023"
BABA231215C00076000,2023-12-08 10:53AM EST,76.0,0.29,0.28,0.31,-0.11,-27.50%,919,2477,34.47%,Call,"December 15, 2023"
BABA231215C00077000,2023-12-08 10:56AM EST,77.0,0.2,0.19,0.22,-0.09,-31.03%,602,4513,36.08%,Call,"December 15, 2023"
BABA231215C00078000,2023-12-08 10:47AM EST,78.0,0.13,0.14,0.15,-0.1,-43.48%,514,2341,37.21%,Call,"December 15, 2023"
BABA231215C00079000,2023-12-08 10:41AM EST,79.0,0.11,0.1,0.12,-0.03,-21.43%,61,2913,39.65%,Call,"December 15, 2023"
BABA231215C00080000,2023-12-08 10:52AM EST,80.0,0.08,0.08,0.09,-0.04,-33.33%,2067,34835,41.41%,Call,"December 15, 2023"
BABA231215C00081000,2023-12-08 10:40AM EST,81.0,0.07,0.07,0.08,-0.03,-30.00%,64,2002,44.34%,Call,"December 15, 2023"
BABA231215C00082000,2023-12-08 10:40AM EST,82.0,0.05,0.05,0.06,-0.02,-28.57%,129,873,45.70%,Call,"December 15, 2023"
BABA231215C00083000,2023-12-08 10:07AM EST,83.0,0.06,0.01,0.06,-0.02,-25.00%,12,1860,49.22%,Call,"December 15, 2023"
BABA231215C00084000,2023-12-08 10:47AM EST,84.0,0.04,0.03,0.04,-0.02,-33.33%,6,586,49.61%,Call,"December 15, 2023"
BABA231215C00085000,2023-12-08 10:32AM EST,85.0,0.03,0.03,0.04,-0.01,-25.00%,238,47450,51.56%,Call,"December 15, 2023"
BABA231215C00086000,2023-12-08 9:48AM EST,86.0,0.03,0.02,0.09,-0.01,-25.00%,2,930,58.59%,Call,"December 15, 2023"
BABA231215C00087000,2023-12-07 12:04PM EST,87.0,0.05,0.0,0.05,0.04,+400.00%,2,143,55.47%,Call,"December 15, 2023"
BABA231215C00088000,2023-12-07 3:56PM EST,88.0,0.04,0.02,0.09,0.0,-,12,981,64.84%,Call,"December 15, 2023"
BABA231215C00089000,2023-12-06 3:53PM EST,89.0,0.03,0.0,0.05,0.0,-,14,85,60.94%,Call,"December 15, 2023"
BABA231215C00090000,2023-12-08 10:56AM EST,90.0,0.02,0.01,0.02,0.0,-,136,32967,60.16%,Call,"December 15, 2023"
BABA231215C00091000,2023-12-07 3:12PM EST,91.0,0.02,0.0,0.05,0.0,-,120,212,66.41%,Call,"December 15, 2023"
BABA231215C00092000,2023-12-05 11:01AM EST,92.0,0.01,0.0,0.06,0.0,-,16,124,70.70%,Call,"December 15, 2023"
BABA231215C00093000,2023-12-06 9:48AM EST,93.0,0.01,0.0,0.09,0.0,-,1,6,77.34%,Call,"December 15, 2023"
BABA231215C00094000,2023-12-07 1:33PM EST,94.0,0.06,0.0,0.06,0.0,-,10,18,76.17%,Call,"December 15, 2023"
BABA231215C00095000,2023-12-08 9:59AM EST,95.0,0.01,0.0,0.01,0.0,-,3,15926,65.63%,Call,"December 15, 2023"
BABA231215C00096000,2023-12-06 2:02PM EST,96.0,0.01,0.0,0.08,0.0,-,100,104,84.38%,Call,"December 15, 2023"
BABA231215C00097000,2023-12-04 3:08PM EST,97.0,0.02,0.0,0.01,0.0,-,10,11,68.75%,Call,"December 15, 2023"
BABA231215C00098000,2023-11-20 10:50AM EST,98.0,0.11,0.0,0.08,0.0,-,-,57,89.45%,Call,"December 15, 2023"
BABA231215C00099000,2023-12-01 12:59PM EST,99.0,0.03,0.0,0.08,0.0,-,100,100,92.19%,Call,"December 15, 2023"
BABA231215C00100000,2023-12-08 9:52AM EST,100.0,0.01,0.0,0.01,0.0,-,2,35786,75.00%,Call,"December 15, 2023"
BABA231215C00101000,2023-12-05 10:06AM EST,101.0,0.01,0.0,0.01,0.0,-,1,22,78.13%,Call,"December 15, 2023"
BABA231215C00102000,2023-12-05 3:59PM EST,102.0,0.01,0.0,0.01,0.0,-,-,22,79.69%,Call,"December 15, 2023"
BABA231215C00103000,2023-12-05 3:59PM EST,103.0,0.01,0.0,0.01,0.0,-,30,31,81.25%,Call,"December 15, 2023"
BABA231215C00105000,2023-12-08 9:47AM EST,105.0,0.02,0.0,0.02,0.01,+100.00%,10,9705,90.63%,Call,"December 15, 2023"
BABA231215C00106000,2023-11-28 2:49PM EST,106.0,0.02,0.0,0.08,0.0,-,-,1,108.59%,Call,"December 15, 2023"
BABA231215C00108000,2023-11-27 11:36AM EST,108.0,0.02,0.0,0.01,0.0,-,-,31,90.63%,Call,"December 15, 2023"
BABA231215C00110000,2023-12-08 10:27AM EST,110.0,0.01,0.0,0.01,0.0,-,11,18856,93.75%,Call,"December 15, 2023"
BABA231215C00115000,2023-12-08 10:32AM EST,115.0,0.01,0.0,0.01,0.0,-,52,9410,103.13%,Call,"December 15, 2023"
BABA231215C00120000,2023-12-07 12:50PM EST,120.0,0.01,0.0,0.04,0.0,-,1,16913,128.13%,Call,"December 15, 2023"
BABA231215C00125000,2023-11-30 11:26AM EST,125.0,0.02,0.0,0.03,0.0,-,3,4244,132.81%,Call,"December 15, 2023"
BABA231215C00130000,2023-11-29 10:02AM EST,130.0,0.09,0.0,0.01,0.0,-,3,4604,128.13%,Call,"December 15, 2023"
BABA231215C00135000,2023-11-29 1:57PM EST,135.0,0.01,0.0,0.01,0.0,-,3,3939,137.50%,Call,"December 15, 2023"
BABA231215C00140000,2023-11-29 11:31AM EST,140.0,0.01,0.0,0.01,0.0,-,5,13072,143.75%,Call,"December 15, 2023"
BABA231215C00145000,2023-11-16 10:19AM EST,145.0,0.11,0.0,0.08,0.0,-,1,1431,181.25%,Call,"December 15, 2023"
BABA231215C00150000,2023-11-17 11:39AM EST,150.0,0.04,0.0,0.05,0.0,-,151,2497,179.69%,Call,"December 15, 2023"
BABA231215C00155000,2023-10-24 9:24AM EST,155.0,0.02,0.0,0.05,0.0,-,1,1437,187.50%,Call,"December 15, 2023"
BABA231215C00160000,2023-11-15 9:31AM EST,160.0,0.04,0.0,0.01,0.0,-,20,11177,168.75%,Call,"December 15, 2023"
BABA231215C00165000,2023-10-18 8:57AM EST,165.0,0.03,0.0,0.0,0.0,-,3,1458,50.00%,Call,"December 15, 2023"
BABA231215C00170000,2023-11-07 10:32AM EST,170.0,0.05,0.0,0.08,0.0,-,200,836,215.63%,Call,"December 15, 2023"
BABA231215C00175000,2023-10-06 1:35PM EST,175.0,0.01,0.0,0.09,0.0,-,6,84,225.00%,Call,"December 15, 2023"
BABA231215C00180000,2023-10-24 1:23PM EST,180.0,0.02,0.0,0.08,0.0,-,1,778,228.13%,Call,"December 15, 2023"
BABA231215C00185000,2023-11-16 1:05PM EST,185.0,0.06,0.0,0.05,0.0,-,1,194,223.44%,Call,"December 15, 2023"
BABA231215C00190000,2023-12-04 9:32AM EST,190.0,0.01,0.0,0.01,0.0,-,1,642,200.00%,Call,"December 15, 2023"
BABA231215P00005000,2023-11-02 10:57AM EST,5.0,0.01,0.0,0.01,0.0,-,1,12,600.00%,Put,"December 15, 2023"
BABA231215P00020000,2023-05-22 10:39AM EST,20.0,0.04,0.01,0.0,0.0,-,10,0,287.50%,Put,"December 15, 2023"
BABA231215P00025000,2023-11-17 9:31AM EST,25.0,0.01,0.0,0.02,0.0,-,5,175,250.00%,Put,"December 15, 2023"
BABA231215P00030000,2023-10-20 9:47AM EST,30.0,0.04,0.0,0.09,0.0,-,25,340,246.88%,Put,"December 15, 2023"
BABA231215P00035000,2023-11-03 9:00AM EST,35.0,0.03,0.0,0.03,0.0,-,2,135,181.25%,Put,"December 15, 2023"
BABA231215P00040000,2023-12-07 2:34PM EST,40.0,0.01,0.0,0.01,0.0,-,1,3456,137.50%,Put,"December 15, 2023"
BABA231215P00045000,2023-11-30 12:06PM EST,45.0,0.02,0.0,0.03,0.0,-,47,430,121.88%,Put,"December 15, 2023"
BABA231215P00050000,2023-12-07 10:54AM EST,50.0,0.02,0.0,0.02,0.0,-,2,3527,93.75%,Put,"December 15, 2023"
BABA231215P00055000,2023-12-07 11:37AM EST,55.0,0.01,0.01,0.03,0.0,-,5,3020,76.56%,Put,"December 15, 2023"
BABA231215P00060000,2023-12-08 10:49AM EST,60.0,0.01,0.01,0.02,-0.01,-50.00%,88,4544,52.34%,Put,"December 15, 2023"
BABA231215P00061000,2023-12-07 9:32AM EST,61.0,0.05,0.0,0.05,0.0,-,6,114,51.56%,Put,"December 15, 2023"
BABA231215P00062000,2023-12-07 2:56PM EST,62.0,0.04,0.01,0.03,0.0,-,4,6,48.44%,Put,"December 15, 2023"
BABA231215P00063000,2023-12-06 2:56PM EST,63.0,0.04,0.01,0.04,0.0,-,14,15,46.09%,Put,"December 15, 2023"
BABA231215P00064000,2023-12-08 10:32AM EST,64.0,0.05,0.01,0.06,-0.01,-16.67%,5,13,44.53%,Put,"December 15, 2023"
BABA231215P00065000,2023-12-08 10:52AM EST,65.0,0.04,0.04,0.05,-0.02,-33.33%,60,10809,38.48%,Put,"December 15, 2023"
BABA231215P00066000,2023-12-07 1:16PM EST,66.0,0.08,0.03,0.08,0.0,-,29,1192,36.91%,Put,"December 15, 2023"
BABA231215P00067000,2023-12-08 10:30AM EST,67.0,0.08,0.08,0.1,-0.02,-20.00%,28,2134,33.50%,Put,"December 15, 2023"
BABA231215P00068000,2023-12-08 10:56AM EST,68.0,0.13,0.14,0.15,-0.07,-35.00%,1138,1261,31.25%,Put,"December 15, 2023"
BABA231215P00069000,2023-12-08 10:39AM EST,69.0,0.29,0.23,0.25,-0.03,-9.38%,171,489,29.88%,Put,"December 15, 2023"
BABA231215P00070000,2023-12-08 10:55AM EST,70.0,0.42,0.42,0.44,-0.1,-19.23%,230,18626,29.49%,Put,"December 15, 2023"
